nhru_v1_1,i,j,wght
535,141,64,0.04885029291584243
535,140,64,0.019737567619802457
535,141,63,0.17802572957218984
535,140,63,0.18073269875129372
535,141,62,0.0645736226543945
535,140,62,0.09282507455781026
535,142,64,0.017178444696188965
535,142,63,0.17274315231185938
535,142,62,0.2096560273633758
535,142,61,0.01563027079463135
535,140,61,4.7118762615132914e-05
536,141,62,0.006765463242983233
536,141,61,0.17678471620347608
536,142,60,0.001189889841892701
536,141,60,0.14473735131426907
536,142,59,0.09018160648353897
536,141,59,0.15923598692941748
536,142,58,0.016443118936000995
536,141,58,0.00423347137659703
536,140,61,0.0447129434490368
536,140,60,0.2001357091094316
536,139,60,0.04748215564235134
536,140,59,0.10631665730664033
536,139,59,0.0017809301643424622
537,140,40,2.9710150397572463e-05
537,138,42,0.009885004825445161
537,139,41,0.00249954376365075
537,138,41,0.07364454648524939
537,139,40,0.05968538040906313
537,138,40,0.08594943706916004
537,139,39,0.08600565206283527
537,138,39,0.04909496978792463
537,137,39,4.564920251704482e-07
537,139,38,0.07852526806965417
537,138,38,0.013478083583930793
537,140,39,0.04446401189629832
537,141,38,0.0470965694082741
537,140,38,0.07868373394673599
537,141,37,0.08334827035602028
537,140,37,0.0685142154315305
537,139,37,0.016827533341021314
537,141,36,0.0037686793844149396
537,137,42,0.015291843092690598
537,137,41,0.07835867229426177
537,142,37,0.013916191684438684
537,136,41,0.038123062463287366
537,135,41,0.0012957873755337444
537,137,40,0.05147513634892637
537,136,40,3.824027721119902e-05
538,138,51,0.09091175876958515
538,139,50,0.031942175984169596
538,138,50,0.47304443921323525
538,137,50,0.16188296609285044
538,139,49,0.1360282706481203
538,138,49,0.08753242428883413
538,137,49,0.01865796500312957
539,133,26,0.0046331566660304056
539,133,25,0.15955468528001854
539,134,25,0.07643357652558365
539,135,24,0.03978259762617251
539,134,24,0.21745543243704907
539,133,24,0.1667144220773424
539,134,23,0.17302798451825968
539,133,23,0.10674941967202665
539,134,22,0.040122226247942414
539,133,22,0.004477209268395269
539,135,23,0.011049289681240637
540,135,28,0.0013392368279523442
540,134,28,7.750021211478536e-05
540,135,27,0.01859701350638186
540,134,27,0.08792076525242547
540,135,26,0.10996843923574841
540,134,26,0.2941539499418913
540,135,25,0.13996526822888133
540,133,26,0.07275061769901661
540,133,25,0.02799686457642374
540,134,25,0.21588443571746574
540,135,24,0.013702793791620123
540,134,24,0.017643115010087626
541,135,30,0.03896912975401438
541,134,31,0.3536705190027229
541,133,31,0.0027696813185070627
541,134,30,0.5602637711157564
541,133,30,0.04432689880903088
542,140,62,0.13152708732895263
542,139,62,0.011592787903060193
542,140,61,0.6178042493586612
542,139,61,0.2390758754093163
543,141,62,0.11283951220150558
543,140,62,0.02485488109104115
543,141,61,0.07199806531365384
543,140,61,0.4543959342837424
543,139,61,0.15609199159500098
543,140,60,0.07172270591233128
543,139,60,0.10809690960273878
544,133,26,0.09611672045413394
544,132,26,0.9038832795463273
545,135,28,0.0051291951118012345
545,134,28,0.12076295255301085
545,134,27,0.2768599342105304
545,134,26,0.03557807939059632
545,133,28,0.007696485260213083
545,133,27,0.2756841239301833
545,132,27,0.0004324823954108701
545,133,26,0.2760798807598868
545,132,26,0.0017768663884999269
546,138,50,0.05126462723633562
546,137,50,0.008180212531050812
546,138,49,0.5571710071703787
546,138,48,0.017334432149765166
546,137,49,0.366049720912378
547,145,66,5.939741889328927e-08
547,143,69,0.00015201215040408243
547,140,68,0.0015932956907858972
547,140,67,0.011233608129000112
547,145,68,1.3723437016884388e-05
547,144,68,0.004241034917355083
547,143,68,0.0653639200841658
547,145,67,0.012809128482897437
547,144,67,0.10991402957139722
547,143,67,0.11675635366822172
547,144,66,0.07254641455900288
547,143,66,0.10672570664890285
547,143,65,0.03494398368277869
547,142,69,0.045326577910935965
547,141,69,0.02755113556123603
547,142,68,0.11664704401891311
547,141,68,0.035339432710327676
547,142,67,0.11668048989307
547,141,67,0.05603581520935266
547,142,66,0.05691175065593724
547,141,66,0.0016657253387023117
547,140,66,0.00024774185308849297
547,142,65,0.00730101642908933
548,139,61,0.8599044209056023
548,139,60,0.14009557909459275
549,138,51,0.16587369151783773
549,138,52,0.016665787793063994
549,137,52,0.36620782722232537
549,137,51,0.4512526934667732
550,134,31,0.06510627125026515
550,133,31,0.3905497218889407
550,134,30,0.06507931026183916
550,133,30,0.46272550300635557
550,134,29,0.0024294371052771767
550,133,29,0.014109756487586484
551,138,51,0.17599765464599373
551,138,50,0.0023853340447793215
551,137,51,0.3721268582464994
551,137,50,0.44949015306272777
552,139,61,0.9999999999999992
553,139,36,0.013203915842938336
553,137,38,0.02564375688631704
553,138,37,0.02499643630053934
553,137,37,0.11776922759575936
553,138,36,0.050968482832338076
553,137,36,0.048233484214958974
553,136,35,0.0024529593996015773
553,136,39,0.02133554177637237
553,135,39,0.016866359513472005
553,136,38,0.10759967891946383
553,135,38,0.03851080016383902
553,136,37,0.1201229202264729
553,135,37,0.016324706648576503
553,136,36,0.11080239261654423
553,135,36,0.11916561915868404
553,134,36,0.037147416355041006
553,135,35,0.08586553567060423
553,134,35,0.042990765878586544
554,134,33,0.013978144724911977
554,133,33,0.11949205681948354
554,134,32,0.4224679905627776
554,133,32,0.3980192230548537
554,134,31,0.03974018740944452
554,133,31,0.0063023974286193175
555,139,62,0.6582348566644585
555,139,61,0.3417651433353723
556,140,64,0.08499668210641713
556,140,63,0.19082637976488964
556,139,63,0.17353346248331922
556,140,62,0.17310444502863095
556,139,62,0.36382839810141593
556,139,61,0.01371063251537085
557,133,26,0.0033343791103573332
557,132,26,0.45340686229609223
557,132,25,0.5432587585935722
558,139,62,0.20393574669838627
558,138,61,0.07350593433250814
558,139,61,0.7225583189687038
559,133,26,0.004098847920510795
559,132,26,0.0008187627818029963
559,133,25,0.08631490273848429
559,132,25,0.18447094995383007
559,132,24,0.37784250774546946
559,131,24,0.01788287327612257
559,132,23,0.1765759048033059
559,133,24,0.10816814277446908
559,133,23,0.04382710800606629
560,134,33,0.4462317473982114
560,133,33,0.061013964809442676
560,135,32,0.0030690978120379003
560,134,32,0.24140960438159595
560,133,32,0.0003901780066435986
560,134,31,0.08223842186630083
560,133,31,0.01140362449868712
560,135,34,0.006068134182938876
560,134,34,0.09306293346367812
560,135,33,0.05511229358046862
561,132,22,0.0038783980229688724
561,133,23,0.03085830274500716
561,134,22,0.052751720139395504
561,133,22,0.08006112674602021
561,134,21,0.08180683832300882
561,133,21,0.08477397934513443
561,135,22,0.0003375159480872817
561,135,21,0.009445105157786259
561,135,20,0.004714628075816624
561,132,21,0.03937286305801747
561,134,20,0.06634012389017611
561,133,20,0.08477397934509169
561,132,20,0.07319539995196685
561,133,19,0.07696760366637145
561,132,19,0.08471807544334088
561,133,18,0.021104963460304105
561,132,18,0.06567286865889214
561,131,20,0.005721702668637152
561,131,19,0.05809255179430372
561,130,19,0.003309344961912054
561,131,18,0.04907438652617284
561,130,18,0.002839418528216333
561,134,19,0.0201891035434209
562,134,33,0.00968214845157973
562,133,33,0.0657450180888824
562,133,35,0.044806598213963156
562,135,35,0.04692607468222817
562,134,35,0.22801033698952158
562,135,34,0.11539153234786659
562,134,34,0.3649627767480173
562,133,34,0.1244755144780677
563,136,45,0.018199827781118384
563,135,45,0.053893998481903675
563,135,44,0.1741508214630288
563,135,43,0.033921052061847506
563,138,44,0.0019837373299725464
563,137,44,0.10021801058958477
563,136,44,0.28021946126125985
563,138,43,0.0010593617455020095
563,137,43,0.18562075236010606
563,136,43,0.14347824596086725
563,137,42,0.007254730964751667
564,138,42,0.06956513743286168
564,135,43,0.0188912982331959
564,137,43,0.056910821712645394
564,136,43,0.10968091873165192
564,137,42,0.14244808778871795
564,136,42,0.18370569543599874
564,137,41,0.011700041629802548
564,135,42,0.11367126131311191
564,134,42,0.011035505298964314
564,134,41,0.0372315073218005
564,134,40,0.003676279398362358
564,136,41,0.08107089106314205
564,135,41,0.15864564193849107
564,135,40,0.0017669127012317663
565,139,54,0.18394928355676737
565,137,57,0.05124686373496294
565,138,57,0.09052136438120288
565,138,56,0.21623839620619123
565,137,56,0.03592053241763878
565,139,55,0.08587042906603122
565,138,55,0.23100453259011708
565,138,54,0.09335424995999185
565,139,53,0.011894348087093916
566,139,66,0.1100100011283736
566,139,65,0.1574280836911701
566,139,64,0.47022295208832987
566,139,63,0.2623389630921225
567,140,67,0.01674217108156537
567,141,67,0.00010684572788476113
567,141,66,0.04293183696254582
567,140,66,0.16951544101068272
567,139,67,0.020173419834639616
567,139,66,0.09017315748426173
567,139,65,0.0480693974338482
567,139,64,0.023271309255878118
567,141,65,0.08698960586494425
567,140,65,0.19219515971127285
567,141,64,0.13360733295729163
567,140,64,0.15257116002734286
567,140,63,0.013499340864658314
567,139,63,0.0036368067035431467
567,142,64,0.0065170150796422625
568,137,51,0.11188037434694008
568,136,51,0.13271135786174185
568,137,50,0.11821866399345904
568,136,50,0.2921961674542901
568,137,49,0.1178549483812445
568,136,49,0.1845613965491126
568,136,48,0.04257709141314109
569,134,40,0.0031152738008615338
569,134,39,0.12724454014401917
569,133,39,0.01223574349868946
569,135,39,0.07243276118799262
569,135,38,0.1189021761992599
569,136,37,0.0032756581275183044
569,134,38,0.17273982450454292
569,133,38,0.017664569753302044
569,133,36,0.010892999608503762
569,133,35,0.023260489270511244
569,135,37,0.15036600553750348
569,134,37,0.13897713867765965
569,135,36,0.004519287728763746
569,134,36,0.11841573663460342
569,134,35,0.025957795326340932
570,139,66,0.0995305155460479
570,138,66,0.024511017763200894
570,139,65,0.4283130525496525
570,138,65,0.133369943214725
570,139,64,0.21103540993569045
570,138,64,0.027958388031298922
570,139,63,0.07528167295938289
571,139,66,0.6888926211859795
571,138,66,0.31110737881402006
572,134,28,0.05780528859419545
572,131,28,0.03632809289791439
572,131,27,0.06285734844547983
572,134,29,0.03315497511518023
572,133,29,0.019030934587383204
572,132,29,0.005477988917452436
572,133,28,0.27377527473843694
572,132,28,0.2516855574626974
572,133,27,0.0835637748703464
572,132,27,0.1763207643710219
573,137,58,0.24153504746284002
573,137,57,0.7584649525371614
574,137,58,0.36794138095075524
574,137,57,0.62728912073675
574,138,57,0.004769498312495272
575,136,52,0.018736890258134523
575,137,51,0.04827223352908272
575,136,51,0.4863338531604282
575,136,50,0.09569464664428996
575,135,51,0.27915256252987447
575,135,50,0.07180981387825655
576,132,24,0.0015222562631032259
576,131,24,0.022802106593786977
576,132,23,0.09515275216418825
576,131,23,0.13376120790869414
576,130,23,0.003062753307234681
576,132,22,0.16470030570113792
576,131,22,0.17248804592498332
576,133,23,0.010409855928880432
576,133,22,0.006237586741956971
576,132,21,0.09238495971621391
576,132,20,0.02347594939120361
576,130,22,0.09380009297788763
576,131,21,0.14088824795428645
576,130,21,0.008177138087520713
576,131,20,0.031136299815505804
576,131,19,4.4152341383423893e-07
577,137,58,0.8565084652863038
577,136,58,0.14349153471368983
578,135,43,0.19904133352098966
578,134,43,0.27279188647628266
578,135,42,0.22930826377488744
578,134,42,0.29472285575166585
578,133,42,0.004135660476173585
579,140,57,0.031213557928495728
579,140,56,0.008783439552251643
579,140,55,0.00010252614631158561
579,140,58,0.007315659696502347
579,139,59,0.0027334281282218264
579,138,59,0.011854168425423755
579,139,58,0.12643988129934863
579,138,58,0.15187286510948755
579,137,59,0.029293258374889667
579,136,59,0.0015405176332836054
579,137,58,0.10133171560573496
579,137,57,0.0003158468965002514
579,139,57,0.1614784094768947
579,138,57,0.11822279685249976
579,139,56,0.14963999637648362
579,138,56,0.05611084504360928
579,139,55,0.03888558695889583
579,138,55,0.0028655004951212617
580,137,58,0.22887508409290452
580,136,58,0.7711249159071016
581,137,60,0.017094539090367088
581,140,58,0.04328304270997364
581,139,60,0.031951970416673775
581,138,60,0.015753044956314195
581,140,59,0.030471463553332905
581,139,59,0.28329917637918667
581,138,59,0.29931044147522345
581,139,58,0.07203072375345206
581,138,58,0.019530662287800243
581,137,59,0.18299653453096307
581,136,59,0.0017072337153043993
581,137,58,0.0025711671313526172
582,139,63,0.1152160696120054
582,139,62,0.08787994592227624
582,138,63,0.1643325949833728
582,137,63,0.002209967855220589
582,138,62,0.43536181888405934
582,137,62,0.1129818400943154
582,138,61,0.08037337147564522
582,139,61,0.0016443911731296157
583,134,40,0.06388710632834924
583,133,40,0.23523293982866797
583,134,39,0.05082905554812861
583,133,39,0.5486106701952964
583,133,38,0.10144022809962863
584,137,59,0.001952906537039711
584,136,59,0.2510521040239531
584,137,58,0.20888588836409358
584,136,58,0.5381091010748831
585,137,57,0.007489579351426984
585,138,56,0.0035094406030373062
585,137,56,0.07139970325206059
585,138,55,0.05486440635926578
585,137,55,0.10750935649462637
585,138,54,0.11501415225345285
585,137,54,0.1789772983673478
585,136,55,0.0016670799646175277
585,136,54,0.1356514091782177
585,135,54,0.006591224158700152
585,138,53,0.07197244027285422
585,137,53,0.15865149183589614
585,136,53,0.02784416551997943
585,138,52,0.04433618950874306
585,137,52,0.014522062879773675
586,133,33,0.18904985837390859
586,133,35,0.02889025868124468
586,133,34,0.35048470938656223
586,132,34,0.3405558084622769
586,131,34,0.01791431938049496
586,132,33,0.07310504571566752
587,133,30,0.03249805169398602
587,132,30,0.09482733406535959
587,131,30,0.016504680662426684
587,131,29,0.15217347259068814
587,131,28,0.19342619707535855
587,130,28,0.0149387649759324
587,131,27,0.00010900107969632113
587,134,29,0.02844919239673738
587,133,29,0.20872741506913012
587,132,29,0.234001877162438
587,133,28,0.0005272057317342422
587,132,28,0.023816807496545384
588,133,39,0.005675256826954843
588,132,39,0.0016094057484145957
588,133,38,0.8664812314364144
588,132,38,0.12623410598821916
589,136,50,0.016716217511007783
589,134,49,0.040381353276877356
589,134,48,0.10035928592680275
589,135,50,0.0716921666153555
589,136,49,0.13685501146708345
589,135,49,0.2848528795718946
589,136,48,0.03000888189327254
589,135,48,0.2670695024510418
589,135,47,0.04833170280648756
589,134,47,0.003732998480140044
590,136,58,0.793976743997926
590,136,57,0.20602325600207574
591,138,66,0.03145028387611473
591,138,65,0.1611204821463367
591,139,64,0.016498563950151025
591,138,64,0.2705783629026522
591,137,64,0.08456060781062459
591,139,63,0.010589256683205147
591,138,63,0.18648261776083438
591,137,63,0.18398454795665034
591,138,62,0.001245224712230675
591,137,62,0.0534900522013107
592,132,41,0.017003458040305997
592,134,41,0.03014132359732147
592,133,41,0.11011073877640029
592,134,40,0.38404705389723587
592,133,40,0.33997416293504407
592,134,39,0.07259102857108242
592,135,40,0.024155194086199525
592,132,40,0.02197704009629819
593,132,41,0.004619384090463527
593,134,42,0.21308952054143113
593,133,42,0.10672089092708761
593,134,41,0.362956925398496
593,133,41,0.3120428858807974
593,133,40,0.0005703931617689732
594,131,27,0.0395271279706882
594,130,27,0.0002999770679637517
594,132,26,0.06832941877552597
594,131,26,0.16318641387459826
594,130,26,0.0910683900582697
594,130,25,0.16319721093747924
594,130,24,0.0926490530212738
594,132,25,0.0494410557293678
594,131,25,0.16851294973144018
594,132,24,0.005228112036829399
594,131,24,0.13767267145982046
594,131,23,0.005655389816926696
595,133,40,0.028322301991906083
595,133,39,0.3311994194832525
595,132,39,0.3267985552337319
595,132,40,0.10209502204676753
595,133,38,0.21158470124434148
596,134,49,0.4016822365801813
596,134,48,0.5982992374782825
596,133,48,1.852594154109917e-05
597,132,41,1.0
598,136,58,0.01482240629931073
598,136,57,0.5612341784635797
598,135,57,0.4101583639470522
598,136,56,0.007823281610262344
598,135,56,0.005961769679793515
599,133,33,0.07031177800939813
599,133,32,0.1305731974135502
599,133,31,0.00015899703364272025
599,132,35,5.2532497964974415e-05
599,130,34,3.153118157658879e-05
599,130,33,0.0012836490462273449
599,131,35,0.030961276503456064
599,132,34,0.005193790517522104
599,131,34,0.1853352881695547
599,132,33,0.1883483254612095
599,131,33,0.2068836309824815
599,132,32,0.11224407865309953
599,131,32,0.06862192453037293
600,133,32,0.048842397229861056
600,133,31,0.05035818486530932
600,132,30,3.324481588934829e-07
600,132,32,0.1293787941887544
600,131,32,0.17958561003503812
600,130,32,0.06585802770907258
600,132,31,0.23287239894711928
600,131,31,0.20193263270497702
600,130,31,0.08703927383579795
600,131,30,8.2369805185611e-05
600,130,30,0.0040499782305420465
601,132,41,0.14641298382137807
601,133,40,0.03296866972062154
601,132,40,0.8206183464578848
602,134,49,0.0919810477390392
602,134,48,0.18127111011275437
602,133,48,0.614003951471795
602,133,47,0.1127438906764049
603,135,45,0.025535343193968545
603,134,45,0.04457229421413232
603,135,44,0.13117515536350643
603,134,44,0.2516926589888461
603,135,43,0.12105980467198363
603,134,43,0.1385299110893708
603,133,43,0.12355413687876744
603,133,44,0.12299813187372324
603,132,44,0.028058210993445628
603,132,43,0.007788869043120366
603,134,42,0.004300282553408517
603,133,42,0.0007352011357130764
604,137,68,0.029618395801191272
604,137,67,0.00023376085232980064
604,139,69,0.0013268829936572198
604,139,68,0.12479873334716082
604,138,68,0.15400886781532752
604,139,67,0.23761607415234562
604,138,67,0.3930043426124462
604,139,66,0.022943579265697307
604,138,66,0.036449363159843845
605,132,41,0.9902193781953447
605,131,41,0.00978062180465339
606,136,59,0.20416078049915806
606,135,59,0.2899956381619509
606,137,58,0.000903775055022112
606,136,58,0.31941758088219885
606,135,58,0.18552222540164093
607,134,43,0.002847241258915332
607,133,43,0.20788980882721672
607,132,43,0.14822312047528816
607,132,42,0.2402003360162485
607,132,41,0.030937082024518982
607,133,42,0.31000110572831263
607,133,41,0.059901305669629264
608,131,37,0.0011045712077737194
608,130,36,0.0061240600303343225
608,134,38,0.0009023367156226363
608,133,38,0.0074852643136407
608,133,37,0.18069649497173543
608,132,37,0.07745435465699367
608,133,36,0.22087523752892546
608,132,36,0.23245893530938128
608,131,36,0.11576566919429529
608,133,35,0.06776162565263172
608,132,35,0.017812216083246755
608,134,37,0.04682303504123948
608,134,36,0.0031362225874019788
608,131,35,0.021599976706918086
609,137,68,0.1923350876232745
609,137,67,0.47942553905032254
609,136,67,0.05401395635351146
609,137,66,0.1942819971955936
609,136,66,0.009740999967313724
609,138,68,0.0006308782612851783
609,138,67,0.03623449826873021
609,138,66,0.03333704327996662
610,137,66,0.17279074718571436
610,136,66,0.05451075533213455
610,136,65,0.06519461486611282
610,138,67,0.020077388830119197
610,138,66,0.1997823568642984
610,138,65,0.08419865687822141
610,137,65,0.28802494966610975
610,138,64,0.014707966460831258
610,137,64,0.10071256391643979
611,132,42,0.597062178984371
611,131,42,0.07559496913583533
611,132,41,0.32168717259425456
611,131,41,0.005655679285537676
612,132,41,0.4140625569052508
612,131,41,0.040357120692393396
612,132,40,0.22096613383639724
612,131,40,0.32461418856544266
613,131,42,0.0023124066558949698
613,132,41,0.6207203304794322
613,131,41,0.3769672628646698
614,134,55,0.005406437950656565
614,136,54,0.019357188244082522
614,135,54,0.0766630456856015
614,134,54,0.13046056585058227
614,135,53,0.20255242301585455
614,134,53,0.11297723264899742
614,135,52,0.06464103579900352
614,137,53,0.023033360233899312
614,136,53,0.17113226910914228
614,137,52,0.11648155540156516
614,136,52,0.06869644388475513
614,137,51,0.004287283450385658
614,134,52,0.0043111587254394445
615,131,38,0.045742380501293374
615,131,37,0.29639262677135814
615,130,37,0.025806420427839094
615,130,36,0.033192692590866324
615,133,38,0.05959839492143241
615,132,38,0.12375500155944276
615,133,37,0.07166131999876697
615,132,37,0.20599025105018443
615,132,36,0.0007964458379589698
615,131,36,0.137064466340954
616,130,33,0.0016668530577822942
616,131,33,0.000413015206024415
616,131,32,0.009062302170893813
616,130,32,0.5413212344982693
616,130,31,0.2861614787852833
617,130,31,0.3470130326965105
617,130,30,0.12153759475135915
618,132,41,0.2930673274153971
618,131,41,0.7069326725846026
619,136,50,0.002531221711942669
619,134,50,0.02671183540346094
619,133,50,1.1189989509804356e-06
619,134,49,0.1938332579917966
619,133,49,0.203797304803209
619,134,48,0.0009733123932088116
619,135,50,0.12302523325526306
619,135,49,0.0003500911315854101
619,132,49,0.0009788241717434436
619,133,48,0.2185462299075753
619,132,48,0.07864312413506207
619,133,47,0.06974884166845768
619,132,47,0.08085960442776298
620,136,69,0.01757901613618733
620,137,68,0.19196318669523274
620,136,68,0.6309271403459976
620,137,67,0.0016914004359525735
620,136,67,0.15783925638663193
621,133,32,0.0004917018328752458
621,133,31,0.07248635255136499
621,134,30,0.00019540269231905005
621,133,30,0.07053761310627707
621,132,30,0.091184252763925
621,132,31,0.020182533294944655
621,131,31,0.037502233607309435
621,131,30,0.14068538428203725
621,130,30,0.12847375720412943
621,131,29,0.05473389767192036
621,130,29,0.15080091275581958
621,131,28,0.001540488451274327
621,130,28,0.08590303365721169
621,134,29,0.0059427629944077895
621,133,29,0.007131498015469611
622,130,34,0.24720584216249786
622,130,33,0.42593263194570624
622,131,34,0.038470512508947986
622,131,33,0.01856094535540913
622,131,32,0.0020682830606641002
622,130,32,0.0873820027787191
624,131,21,0.003025308563498193
624,130,21,0.04372405454342692
624,131,20,0.05587330205266104
624,130,20,0.08850427031120399
624,131,19,0.0277935129206926
624,130,19,0.08412257798674339
624,130,18,0.0057905384903990135
625,130,22,0.0875819118989688
625,131,21,0.03534226820607094
625,130,21,0.1086602517471668
625,131,20,0.028696799104983132
628,131,27,0.03331456507222738
628,130,27,0.017224198150732648
628,133,27,0.001471452543073856
628,132,27,0.041570533184763225
628,133,26,0.005876284279636011
628,132,26,0.04235804783198042
628,131,26,0.003565731459071009
628,130,26,0.049062329833994583
628,130,25,0.003483892962016274
628,130,24,0.05071079480174873
628,131,24,0.0006029424632294477
628,131,23,0.021541494563522362
628,130,23,0.11072960930286259
628,130,22,0.009723473723772214
629,132,52,0.0032398088632013514
629,132,51,0.0010281370362503666
629,133,53,0.00013140345017686845
629,134,53,0.054117953124067
629,134,52,0.08755034185346959
629,133,52,0.6933199013534299
629,133,51,0.16061245431962426
630,132,50,0.020465545263433093
630,134,53,0.018352621304851522
630,135,52,0.08836416762542257
630,137,52,0.001530215465729618
630,136,52,0.08307462289330378
630,137,51,0.009317916261078169
630,136,51,0.009209780961423553
630,134,52,0.11969595659617079
630,133,52,0.028712750439206076
630,135,51,0.08841769365959576
630,134,51,0.12969638299922429
630,133,51,0.08861152893401199
630,134,50,0.11820090279837871
630,133,50,0.12889890023198305
630,134,49,0.0005872941506548118
630,133,49,0.025961460318809245
630,135,50,0.033571319223441955
630,132,49,0.007330940873321513
631,137,67,0.00010473037184774439
631,136,67,0.18451741177648415
631,135,67,0.004345727885694673
631,137,66,0.013950961710277874
631,136,66,0.4667473861775744
631,135,66,0.2793084380998511
631,136,65,0.04336615337826149
631,135,65,0.007659190600006466
632,137,62,0.04524085261675564
632,136,62,0.26612274845662537
632,137,61,0.12461704078915253
632,136,61,0.15211696313718479
632,137,60,0.08321842475473633
632,136,60,0.014009991160122666
632,136,63,0.004398196948606903
632,135,63,0.009460027908462995
632,134,63,0.00046124576122951046
632,135,62,0.25019613459903534
632,134,62,0.03965199744746161
632,135,61,0.010506376420570755
633,132,52,0.43274208113984164
633,133,53,0.06106048782282721
633,134,53,0.04224016927054903
633,133,52,0.46395726176694796
634,131,43,0.0354883750937825
634,131,42,0.3599744247384177
634,131,41,0.019625492434949834
634,130,41,0.003805341055824172
634,130,43,0.16323696815675276
634,130,42,0.41786939852033733
635,136,68,0.01273895026234583
635,134,67,0.03953765920730768
635,134,66,0.04542906095888293
635,136,67,0.1920555331967428
635,135,67,0.24981207422911705
635,136,66,0.00816521505749943
635,135,66,0.178536936856405
635,136,65,0.022583461357722965
635,135,65,0.25080029288842365
635,135,64,0.0003408159855536927
636,132,53,0.40543572669946104
636,132,52,0.21896514975397088
636,132,54,0.006539385739113367
636,133,53,0.2883343048429283
636,134,53,0.01493316955625735
636,133,52,0.06579226340822988
637,132,53,0.05764564919948196
637,133,54,0.2700678001331098
637,132,54,0.14034631789727725
637,133,53,0.3083722352191878
637,134,54,0.09555922765958824
637,134,53,0.12800876989139623
638,132,53,0.7466867704349966
638,131,53,0.1867113469971685
638,132,54,0.05455229697041715
638,131,54,0.012049585597423966
639,132,54,0.929438102928279
639,131,54,0.07056189707164948
640,134,67,0.4488881587920702
640,134,66,0.5511118412079294
642,132,53,0.07513281841357196
642,131,53,0.8614525951305442
642,132,54,0.010290999567207705
642,131,54,0.053123586888678645
643,132,60,0.015469376205978996
643,132,59,0.0019962609412679613
643,135,60,0.08375787490510143
643,134,60,0.14450397130629666
643,133,60,0.12093003357569289
643,134,59,0.14488427914703197
643,133,59,0.09528698525051207
643,134,58,0.12749488691510388
643,133,58,0.04222679693663829
643,134,57,0.01638622854166601
643,136,60,0.018982977420527267
643,134,61,0.01264113598944394
643,133,61,0.0012995376490697807
643,136,59,0.06368775560388858
643,135,59,0.0791313424216912
643,135,58,0.031320557190097104
644,132,61,0.0004463071906086254
644,132,60,0.02137192797452395
644,135,60,0.14981251026807912
644,134,60,0.0009306315582888843
644,133,60,0.05838373591200941
644,136,61,0.002069643711836328
644,137,60,0.08592953437426162
644,136,60,0.11855491032351248
644,135,61,0.15884264337724618
644,134,61,0.12651431995190054
644,133,61,0.1153401484173106
644,137,59,0.09448985767821443
644,136,59,0.06731382926231974
645,133,64,0.17173587732624163
645,133,63,0.41485639182828077
645,134,63,0.33528458268880557
645,134,62,0.07812314815667197
646,131,46,0.05285830209391381
646,130,46,0.015078237477051792
646,130,45,0.17653576431155285
646,132,46,0.005280053590487647
646,133,45,0.002285576951087884
646,132,45,0.13388855283409712
646,131,45,0.19674732023485597
646,132,44,0.16017948418146666
646,131,44,0.04855981600254351
646,132,43,0.11375528908210526
646,131,43,0.017408166267728266
646,132,42,0.012221315372906919
646,131,42,0.03794741865438661
646,131,41,0.0015625859779549883
647,130,45,0.025353427792544965
647,131,45,0.005409528901088037
647,132,44,0.023583149774850817
647,131,44,0.1749221342124309
647,132,43,0.015557874987782485
647,131,43,0.1988633707040986
647,131,42,0.08498842912341825
647,131,41,0.00027950514451581895
647,130,44,0.22608969374831997
647,130,43,0.16822190117618702
648,132,60,0.9999999999999998
649,132,60,0.9261604091101157
649,132,59,0.07383959088987989
650,134,67,0.7739685507902471
650,133,67,0.04329541307102766
650,134,66,0.18273603613885275
651,132,59,0.025355801472870438
651,133,59,0.039131291626609645
651,134,58,0.00025898228173157784
651,133,58,0.08107542009462448
651,132,58,0.06377222640935104
651,134,57,0.038940140533018044
651,133,57,0.11445574255085786
651,131,57,0.0008236006583730454
651,132,57,0.047430847775626755
651,134,56,0.10187212128294455
651,133,56,0.10916046375479153
651,132,56,0.012628626960638026
651,133,55,0.014436872652629617
651,135,56,0.025024322004195333
651,136,55,0.03224278390146476
651,135,55,0.10199114254434055
651,134,55,0.09581036896037634
651,136,54,0.016739749364615107
651,135,54,0.06700349607665082
651,134,54,0.011845999094309938
652,132,60,0.7238830220279606
652,132,59,0.2761169779720361
653,130,29,0.00020446900766601445
654,132,61,0.7741790013002711
654,132,60,0.22582099869973513
655,130,54,0.016890133741636934
655,131,53,0.006404976230916191
655,131,54,0.9767048900274438
656,131,37,1.4255771331184889e-05
656,130,37,0.05231084959790049
656,130,36,0.10173605230146995
656,131,36,0.007208580051060448
656,130,35,0.11752240476473273
656,130,34,0.04983557389591398
656,130,33,3.1102294848638494e-05
656,131,35,0.0660333449381704
656,131,34,0.0025684676407059476
657,133,63,0.05457395788783265
657,132,63,0.03603964031370327
657,133,62,0.18375864079631754
657,132,62,0.07450392045161411
657,132,61,0.0037739735193327113
657,136,61,0.1092351745918869
657,136,60,0.09380928162844303
657,134,63,0.00016082497629341133
657,135,62,0.03153024358669273
657,134,62,0.13942821282042644
657,135,61,0.09877013422583404
657,134,61,0.10480569770168573
657,133,61,0.06961029750001008
658,131,55,0.07169024627463673
658,130,54,0.012466153659549485
658,133,55,0.003997466812320639
