,nhru_v1_1,i,j,wght
23852,698,131,58,0.09942976510824512
23853,698,130,58,0.2773072218092048
23854,698,131,57,0.07947641351076862
23855,698,130,57,0.1775025426437344
23856,700,130,64,0.08750622251901968
23857,700,131,64,0.013951403264762208
23858,700,130,63,0.7180756725393106
23859,700,130,62,0.01338267090743404
23860,701,132,73,0.012263990376005016
23861,701,131,73,0.01611049822105113
23862,701,133,72,0.018446352488785702
23863,701,132,72,0.14272248473022697
23864,701,134,72,0.008040691285467262
23865,701,134,71,0.05798743230043088
23866,701,134,70,0.05698224558849698
23867,701,131,72,0.08051949465703938
23868,701,133,71,0.18162950413951398
23869,701,132,71,0.15577679697828717
23870,701,131,71,0.009235443478378114
23871,701,132,70,0.07008887626980782
23872,701,133,70,0.0931055670110272
23873,701,134,69,0.0007549680863635037
23874,701,133,69,0.0857481043681591
23875,701,133,68,0.010587550021023396
23876,702,134,75,0.003998126087288906
23877,702,131,74,0.003270406131389958
23878,702,133,75,0.03088081599690924
23879,702,132,75,0.01195124319919734
23880,702,134,74,0.01902777619102928
23881,702,133,74,0.06147174344226742
23882,702,132,74,0.04043019374763809
23883,702,133,73,0.06147174344227189
23884,702,132,73,0.04768598796034568
23885,702,131,73,0.019845658212054973
23886,702,133,72,0.05537893245483659
23887,702,132,72,0.014290118271448774
23888,702,134,73,0.030692846836712258
23889,702,134,72,0.04101950136336515
23890,702,135,71,0.016451099180085398
23891,702,134,71,0.03822589880368986
23892,702,135,70,0.04681863888591432
23893,702,134,70,0.04267303017367809
23894,702,136,71,0.016351507251117583
23895,702,138,70,0.0011944567588465917
23896,702,137,70,0.001287449437403924
23897,702,136,70,0.049881251229620296
23898,702,137,69,0.014802882546993126
23899,702,136,69,0.05879674047260067
23900,702,137,68,0.0073358741666943615
23901,702,136,68,0.028963874961916467
23902,702,131,72,5.8044320289057356e-05
23903,702,133,71,0.001479707665141427
23904,702,133,70,0.00018328676518471025
23905,702,135,69,0.06155271838704133
23906,702,134,69,0.05996110963693493
23907,702,133,69,0.007145686933887925
23908,702,134,68,0.04365852954017143
23909,702,133,68,0.00023400761505190226
23910,702,135,68,0.057041363791016264
23911,702,136,67,0.00012284193209283618
23912,702,135,67,0.0032187182467495593
23913,702,138,69,0.0011461879612108482
23914,703,131,72,0.32884622247137907
23915,703,132,71,0.22576233321600944
23916,703,131,71,0.337959290459945
23917,703,132,70,0.10009702954162308
23918,703,131,70,0.007335124311041348
23919,706,130,53,0.0019289674796909534
23920,711,130,61,0.0359708483387899
23921,711,131,61,0.01233967920704379
23922,711,132,60,0.06123458405046747
23923,711,131,60,0.1648003911626444
23924,711,130,60,0.15500895112935661
23925,711,132,59,0.0037477837381926344
23926,711,131,59,0.06465951808640606
23927,711,130,59,0.002570865512485356
23928,717,130,72,0.06593594887065843
23929,717,130,71,0.34121049432759687
23930,717,131,72,0.07442502515754663
23931,717,131,71,0.26730243996146463
23932,717,132,70,0.015353493416635949
23933,717,131,70,0.1973148254816829
23934,717,130,70,0.01522743306484394
23935,719,130,71,0.019901863832310265
23936,719,131,70,0.07213635626860858
23937,719,130,70,0.2612537308864098
23938,719,131,69,0.14618304005901356
23939,719,130,69,0.24124318197791036
23940,719,131,68,0.12752138556945913
23941,719,130,68,0.07443298569108192
23942,724,130,62,0.00832474015296224
23943,726,130,70,0.0007281161556707803
23944,726,130,69,0.0235421464082083
23945,728,130,63,0.0005311820330820226
23946,728,130,62,0.011003584272739612
23947,731,131,73,0.07360218738936913
23948,731,130,73,0.08483387761860336
23949,731,130,72,0.21788289411658762
23950,731,131,72,0.001284849273070145
23951,735,130,68,0.00030573577708996514
23952,735,130,67,0.05749175763368994
23953,735,131,66,0.010290478945587767
23954,735,130,66,0.11084750904019061
23955,735,131,65,0.1022086684337363
23956,735,130,65,0.12277117229639284
23957,735,130,64,0.01661480821372691
23958,735,131,64,0.016442162791091536
23959,764,130,65,0.001173551047089272
23960,764,130,64,0.0343291242330786
23961,764,131,64,0.0019296878694263135
23962,764,130,63,0.002390989852314935
23963,1211,151,70,0.5771450111725298
23964,1211,151,69,0.05361527379025848
23965,1213,150,77,0.000175114689454808
23966,1213,150,76,0.0009042684532751008
23967,1213,150,75,0.007096731729058287
23968,1213,149,75,0.0005000032708613176
23969,1213,151,77,0.00674410363516427
23970,1213,151,76,0.012680144833352254
23971,1213,151,75,0.013236700943016442
23972,1213,151,74,0.013236700943011166
23973,1213,150,74,0.013228201571289157
23974,1213,151,73,0.013236700943014127
23975,1213,150,73,0.011732113988400959
23976,1213,151,72,0.013236700943015992
23977,1213,150,72,0.00862254751556557
23978,1213,151,71,0.004394853478702642
23979,1213,149,74,0.006074047329247034
23980,1213,149,73,0.0016697803308365156
23981,1213,150,71,0.0011722105521857532
23982,1214,148,74,0.9999999999999999
23983,1215,147,74,0.47647384053111674
23984,1215,147,73,0.3039528196749783
23985,1215,148,74,0.1964474826384801
23986,1215,148,73,0.023125857155425148
23987,1216,147,76,0.009462436269862543
23988,1216,146,76,0.05562833069722477
23989,1216,147,75,0.09347130585422382
23990,1216,146,75,0.13289906056525097
23991,1216,147,74,0.07947109313829964
23992,1216,146,74,0.13289906056520454
23993,1216,145,74,0.12945652404504626
23994,1216,147,73,0.0038165378049503157
23995,1216,146,73,0.05361257114238058
23996,1216,145,73,0.017955811423624478
23997,1216,148,77,0.0006557468826130393
23998,1216,147,77,0.009818808918401659
23999,1216,148,76,0.005091744325439273
24000,1216,148,74,0.003200015128787411
24001,1216,145,76,0.017842715688322457
24002,1216,145,75,0.11655455043439109
24003,1216,144,75,0.025736184350764274
24004,1216,144,74,0.09776930331472843
24005,1216,144,73,0.014658199450605347
24006,1217,150,92,0.019072905445403993
24007,1217,149,92,0.008358360009321386
24008,1217,148,92,5.630475402311159e-05
24009,1217,150,91,0.007743171650448896
24010,1217,149,91,0.0234320852162391
24011,1217,148,91,0.018038942623158413
24012,1217,149,90,0.01978963322082707
24013,1217,148,90,0.024177247306878397
24014,1217,148,89,0.0002157652462136324
24015,1217,147,89,0.007972842701891709
24016,1217,147,91,0.002082110439914556
24017,1217,147,90,0.020592573781126132
24018,1217,146,90,0.0006779503538345709
24019,1217,146,89,0.009323334115059102
24020,1217,150,90,0.0031337689116944082
24021,1217,147,87,0.005075664829726629
24022,1217,147,86,0.002275622630973049
24023,1217,146,88,0.00976851530533977
24024,1217,146,87,0.017433842742289464
24025,1217,146,86,0.014429847589669507
24026,1217,151,79,0.004457942138470615
24027,1217,150,79,0.0011460055994972748
24028,1217,148,76,0.0005700874784422111
24029,1217,151,78,0.025232954953370246
24030,1217,150,78,0.022937590033638402
24031,1217,149,78,0.007927047239565181
24032,1217,150,77,0.02488293379972047
24033,1217,149,77,0.014798783786828262
24034,1217,150,76,0.02349295723714525
24035,1217,149,76,0.018009192964290474
24036,1217,150,75,0.011688343114585824
24037,1217,149,75,0.024131997814629415
24038,1217,151,77,0.01237675581737273
24039,1217,151,76,0.0010609558457634312
24040,1217,148,75,0.009637791593042367
24041,1217,149,74,0.006115341450878697
24042,1217,148,74,0.009725631408042338
24043,2013,151,70,0.00038807883266680577
24044,2013,151,69,0.10120466977781334
24045,2013,151,68,0.06308967192306741
24046,2014,151,68,0.011652832608474585
24047,2014,151,67,0.004924406616509258
24048,2014,151,66,0.01171549466771793
24049,2015,151,70,0.0003082698685394005
24050,2015,150,70,0.07932517951524096
24051,2015,150,69,0.3315337662014369
24052,2015,149,69,0.1584705248998619
24053,2015,150,68,0.04452247816969689
24054,2015,149,68,0.20884994732559103
24055,2015,151,69,0.17272833459013787
24056,2015,149,67,0.00426149942955871
24057,2016,150,69,0.08708709338224935
24058,2016,150,68,0.20911769808508635
24059,2016,149,68,0.006900870050437442
24060,2016,150,67,0.06470855245429658
24061,2016,151,69,0.028911267366620527
24062,2016,151,68,0.13927765838963252
24063,2016,151,67,0.22384788146157372
24064,2016,151,66,0.13470507773683946
24065,2016,150,66,0.07687653009297578
24066,2016,150,65,0.003718991304351298
24067,2016,149,67,0.0013618147543513661
24068,2017,150,73,0.011346942236194629
24069,2017,150,72,0.03493117055964401
24070,2017,151,71,0.03359519557796697
24071,2017,149,74,0.028396509249910957
24072,2017,149,73,0.07032095624392948
24073,2017,149,72,0.0975450323487654
24074,2017,148,72,0.05243165515183397
24075,2017,147,72,0.006996255448829572
24076,2017,148,71,0.08201668126618189
24077,2017,150,71,0.09143758377382402
24078,2017,149,71,0.10026359280212727
24079,2017,151,70,0.05504313424636664
24080,2017,150,70,0.08702492282212582
24081,2017,149,70,0.10026359280209958
24082,2017,150,69,0.007099127246973285
24083,2017,149,69,0.043457678338878036
24084,2017,148,70,0.06828514874922313
24085,2017,148,69,0.020322901807237156
24086,2017,147,69,0.004425017322368094
24087,2017,151,69,0.004796902005621959
24088,2018,145,74,0.00729540218818421
24089,2018,147,73,0.0009330699931629683
24090,2018,146,73,0.13644395540818252
24091,2018,145,73,0.22683806004575507
24092,2018,147,72,0.005701466422655626
24093,2018,144,74,0.020639330588387742
24094,2018,144,73,0.15296434298170866
24095,2018,146,72,0.2583565646082598
24096,2018,145,72,0.10987706832421283
24097,2018,146,71,0.08089624345714297
24098,2018,144,72,5.4495982665793374e-05
24099,2019,148,72,0.009172833639419885
24100,2019,147,72,0.03595178583891903
24101,2019,148,71,0.030721130605494612
24102,2019,147,71,0.15960627832190366
24103,2019,148,70,0.049029952265682526
24104,2019,147,70,0.1687920860874937
24105,2019,148,69,0.00995443672758161
24106,2019,147,69,0.1278910544626937
24107,2019,146,69,0.08156528059904337
24108,2019,147,68,0.007061594428132857
24109,2019,146,72,0.0017415896385844024
24110,2019,146,71,0.0021011985707830613
24111,2019,146,70,0.12456453969903633
24112,2019,145,70,0.001725029518810819
24113,2019,145,69,0.10909188337680432
24114,2019,144,69,0.010701028550439527
24115,2019,145,68,0.04706581220984025
24116,2019,144,68,0.023262485459494126
24117,2020,145,73,0.01748356026600958
24118,2020,144,74,0.027076918328000233
24119,2020,143,74,0.050364918942854726
24120,2020,144,73,0.07948158404146066
24121,2020,143,73,0.1653361838677105
24122,2020,145,72,0.12606162734006043
24123,2020,145,71,0.04714840179156009
24124,2020,144,71,0.10828492866442536
24125,2020,144,70,0.0006833638309864424
24126,2020,144,72,0.22116063796941993
24127,2020,143,72,0.13936066840896538
24128,2020,143,71,0.015099978717182353
24129,2020,143,70,0.002457227831409526
24130,2021,144,74,0.0014511881973082632
24131,2021,143,74,0.05393993244941286
24132,2021,143,73,0.03260866436487081
24133,2021,142,74,0.004866708342466135
24134,2021,141,73,0.00011326008880607199
24135,2021,141,72,0.018746275881990484
24136,2021,141,71,0.05486584412916867
24137,2021,144,71,0.010515659860872112
24138,2021,144,70,0.007918098146167531
24139,2021,142,73,0.08275549690682339
24140,2021,143,72,0.04780940816164151
24141,2021,142,72,0.12778322775064774
24142,2021,143,71,0.12052615216678646
24143,2021,142,71,0.12927853057270114
24144,2021,143,70,0.11695007618261699
24145,2021,142,70,0.0962110792556548
24146,2021,141,70,0.0423316959190412
24147,2021,143,69,0.033410905939370454
24148,2021,140,70,0.014628695768681596
24149,2021,140,69,0.0023403254928744035
24150,2021,142,69,0.0001574398683571628
24151,2021,141,69,0.0007913345537859201
24152,2022,133,77,0.0025773107798306868
24153,2022,134,76,0.013156737349764481
24154,2022,133,76,0.19235806057503424
24155,2022,132,76,0.31736174358318275
24156,2022,134,75,0.0036615085684086534
24157,2022,132,77,0.13367524542999043
24158,2022,131,77,0.00138060223775881
24159,2022,131,76,0.12365780273615641
24160,2022,131,75,0.004171397958712644
24161,2022,133,75,0.07262670897692741
24162,2022,132,75,0.13537288180424498
24163,2111,147,11,0.010048285132239721
24164,2111,148,10,0.011774719292691511
24165,2111,145,11,0.03991333495900853
24166,2111,147,10,0.13768424086923878
24167,2111,146,10,0.13360500352129853
24168,2111,145,10,0.15709864931807105
24169,2111,147,9,0.014361381022299134
24170,2111,146,9,0.1399143616050936
24171,2111,145,9,0.10004197981027586
24172,2111,144,9,0.107976756652643
24173,2111,147,8,0.003393357122564462
24174,2111,146,8,0.05571374106013073
24175,2111,144,10,0.07092796934871229
24176,2111,145,8,0.001449124736752291
24177,2111,144,8,0.016097095549211345
24178,2112,150,10,0.00012205285535790486
24179,2112,151,9,0.0145896359838695
24180,2112,150,9,0.10863636433580505
24181,2112,149,9,0.0757115317140146
24182,2112,151,8,0.07176063300284338
24183,2112,150,8,0.20588539968881522
24184,2112,149,8,0.19817484427648527
24185,2112,148,8,0.06308129913135452
24186,2112,151,7,0.028413140844398402
24187,2112,147,8,0.0055226337286780535
24188,2112,150,7,0.041117511889680575
24189,2112,149,7,0.07734128276054728
24190,2112,148,7,0.10663618500144628
24191,2112,147,7,0.0030074847866482677
24192,2113,151,17,0.1624972225223515
24193,2113,150,17,0.007783016770601923
24194,2113,151,16,0.1425099806987748
24195,2113,150,16,0.24305225499400868
24196,2113,149,16,0.025790197312147177
24197,2114,151,13,0.0002051710162800498
24198,2114,151,12,0.0023632486560767507
24199,2148,137,24,0.047933688676780474
24200,2148,136,24,0.1443769748408712
24201,2148,137,23,0.086909296437355
24202,2148,135,24,0.02817928062814345
24203,2148,134,23,0.05082418651087774
24204,2148,134,22,0.04149218703912062
24205,2148,136,23,0.20543406409541645
24206,2148,135,23,0.19544328478309037
24207,2148,137,22,0.006549847322223904
24208,2148,136,22,0.052289342159306834
24209,2148,135,22,0.14056784750681173
24210,2149,137,23,0.006513595388812916
24211,2149,137,21,0.005376375964706345
24212,2149,137,20,0.006997217050332089
24213,2149,134,22,0.00014975121669828916
24214,2149,134,21,0.0036355073083313818
24215,2149,137,22,0.04060584249775784
24216,2149,136,22,0.07615108166374024
24217,2149,135,22,0.03178170296437774
24218,2149,136,21,0.09633102851696888
24219,2149,135,21,0.09072601142511373
24220,2149,136,20,0.09042879767735806
24221,2149,135,20,0.09641495920077504
24222,2149,136,19,0.08553422817440641
24223,2149,137,19,0.0015511320672539363
24224,2149,134,20,0.022236026694731344
24225,2149,133,19,0.009388072869722977
24226,2149,133,18,0.024230149306640164
24227,2149,135,19,0.10204072504941092
24228,2149,134,19,0.07773798558800121
24229,2149,136,18,0.041353125461509446
24230,2149,135,18,0.030206082839109385
24231,2149,134,18,0.06061060107425457
24232,2150,141,23,0.0010565238879963236
24233,2150,141,22,0.07793984070068911
24234,2150,140,22,0.06369840185874134
24235,2150,141,21,0.012527264540302046
24236,2150,140,21,0.10259575600209557
24237,2150,140,20,0.03841770008987254
24238,2150,140,19,0.00042140199558710957
24239,2150,139,22,0.007451348876820932
24240,2150,139,21,0.08676148412998573
24241,2150,138,21,0.0002703865197561241
24242,2150,139,20,0.11604301082557529
24243,2150,138,20,0.09996520244257859
24244,2150,137,20,0.05463308760403866
24245,2150,136,19,0.018840388491282993
24246,2150,139,19,0.05467119771299842
24247,2150,138,19,0.111062252264979
24248,2150,137,19,0.1136710357110205
24249,2150,138,18,0.0021544242659279787
24250,2150,137,18,0.026864796226928955
24251,2150,136,18,0.010954495852818092
24252,2151,141,23,0.05664390008449042
24253,2151,141,22,0.1793178991487408
24254,2151,140,22,0.764038200766771
24255,2152,142,22,0.0037120386910329856
24256,2152,141,22,4.561140294710556e-05
24257,2152,142,21,0.0554185719364756
24258,2152,141,21,0.035423180447776814
24259,2152,140,21,0.0037096437167794035
24260,2152,142,20,0.03929146057962956
24261,2152,143,21,0.0003806690523089165
24262,2152,141,20,0.06932791947267866
24263,2152,140,20,0.046360666487326764
24264,2152,142,19,0.030413188405998742
24265,2152,141,19,0.06932791947271251
24266,2152,140,19,0.06903130813105937
24267,2152,142,18,0.01909087077058372
24268,2152,141,18,0.0692403410837139
24269,2152,140,18,0.06928273929962313
24270,2152,139,18,0.06923752169646374
24271,2152,141,17,0.021927834186806158
24272,2152,140,17,0.06374588038021863
24273,2152,139,17,0.06478126777030117
24274,2152,141,16,0.0011719106284067617
24275,2152,140,16,0.050071475169598485
24276,2152,139,16,0.049715698373035244
24277,2152,139,19,0.03661773519752074
